chrom	gene	longExonStart	longExonEnd	shortExonStart	shortExonEnd	strand
chr17	RPL26	8383156	8383213	8382780	8383213	-
chr17	RPL26	8382861	8383166	8382780	8383166	-
chr17	RPL26	8383141	8383187	8382861	8383187	-
chr17	RPL26	8383156	8383213	8382861	8383213	-
chr17	RPL26	8382780	8383164	8382774	8383164	-
chr17	RPL26	8382861	8383166	8382774	8383166	-
chr17	SPDYE4	8758273	8758559	8758268	8758559	-
chr17	PIK3R6	8837818	8837871	8837802	8837871	-
chr17	PIK3R6	8838563	8838655	8838295	8838655	-
chr17	GAS7	10036451	10036747	10036433	10036747	-
chr17	SCO1	10692856	10692961	10692763	10692961	-
chr17	ELAC2	13002445	13002725	13002440	13002725	-
chr17	ELAC2	13010617	13010671	13010612	13010671	-
chr17	ELAC2	13017990	13018065	13017702	13018065	-
chr17	ELAC2	13003478	13004108	13003449	13004108	-
chr17	ELAC2	13017581	13017683	13017566	13017683	-
chr17	ELAC2	13017566	13017664	13017496	13017664	-
chr17	ELAC2	13017581	13017683	13017496	13017683	-
chr17	ELAC2	13017566	13017664	13017412	13017664	-
chr17	ELAC2	13017581	13017683	13017412	13017683	-
chr17	ELAC2	13017496	13017643	13017412	13017643	-
chr17	COX10-AS1	14033939	14034416	14033551	14034416	-
chr17	COX10-AS1	14034007	14034416	14033551	14034416	-
chr17	COX10-AS1	14034007	14034416	14033551	14034416	-
chr17	COX10-AS1	14033939	14034416	14033551	14034416	-
chr17	COX10-AS1	14034007	14034416	14033939	14034416	-
chr17	COX10-AS1	14034007	14034416	14033939	14034416	-
chr17	CDRT15	14236695	14236862	14236571	14236862	-
chr17	PMP22	15263064	15263204	15262428	15263204	-
chr17	PMP22	15262428	15263190	15262424	15263190	-
chr17	PMP22	15271695	15272292	15271671	15272292	-
chr17	TVP23C	15553764	15553829	15553684	15553829	-
chr17	TRIM16	15682860	15682964	15682853	15682964	-
chr17	ZSWIM7	15999505	15999717	15999502	15999717	-
chr17	ZSWIM7	15999518	15999704	15999502	15999704	-
chr17	ZSWIM7	15999518	15999717	15999505	15999717	-
chr17	ZSWIM7	15999659	15999713	15999518	15999713	-
chr17	ZSWIM7	15999659	15999713	15999502	15999713	-
chr17	ZSWIM7	15999659	15999717	15999505	15999717	-
chr17	ZSWIM7	15999518	15999717	15999505	15999717	-
chr17	NCOR1	16046989	16047093	16046950	16047093	-
chr17	NCOR1	16061757	16061894	16061400	16061894	-
chr17	ZNF287	16568951	16569204	16568749	16569204	-
chr17	ZNF624	16653763	16653850	16653567	16653850	-
chr17	KRT16P6	16820658	16820743	16820646	16820743	-
chr17	KRT16P6	16820646	16820743	16820618	16820743	-
chr17	KRT16P6	16820658	16820743	16820618	16820743	-
chr17	KRT17P4	16852326	16852411	16852298	16852411	-
chr17	TBC1D27P	16929829	16930408	16929520	16930408	-
chr17	TBC1D27P	16930372	16930408	16930308	16930408	-
chr17	TBC1D27P	16932786	16932937	16932782	16932937	-
chr17	PEMT	17591596	17591708	17591530	17591708	-
chr17	SREBF1	17819543	17820864	17819537	17820864	-
chr17	SREBF1	17817695	17818149	17817547	17818149	-
chr17	FLII	18245837	18246062	18245743	18246062	-
chr17	FLII	18253598	18254182	18253543	18254182	-
chr17	TOP3A	18290556	18290686	18290539	18290686	-
chr17	TOP3A	18308350	18308424	18308312	18308424	-
chr17	TOP3A	18308412	18308424	18308312	18308424	-
chr17	TOP3A	18308350	18308424	18308312	18308424	-
chr17	TOP3A	18308412	18308424	18308350	18308424	-
chr17	FAM106A	18521078	18521145	18521059	18521145	-
chr17	FAM106A	18524142	18524400	18523776	18524400	-
chr17	FAM106A	18523776	18524397	18523650	18524397	-
chr17	FOXO3B	18681614	18681846	18681393	18681846	-
chr17	B9D1	19362599	19362733	19362506	19362733	-
chr17	MFAP4	19387149	19387190	19387040	19387190	-
chr17	ALDH3A1	19744997	19745459	19744967	19745459	-
chr17	ALDH3A1	19747935	19748293	19747901	19748293	-
chr17	ALDH3A1	19748258	19748393	19747935	19748393	-
chr17	KRT17P7	20522066	20522228	20521595	20522228	-
chr17	CCDC144NL	20866575	20866703	20866547	20866703	-
chr17	USP22	21043625	21043760	21043320	21043760	-
chr17	NOS2	27781110	27781177	27781035	27781177	-
chr17	KRT18P55	28307031	28307382	28306975	28307382	-
chr17	PIGS	28571462	28571540	28571048	28571540	-
chr17	PIGS	28571048	28571536	28570851	28571536	-
chr17	ALDOC	28576279	28576424	28575964	28576424	-
chr17	SPAG5	28598509	28598635	28598464	28598635	-
chr17	RSKR	28613089	28613146	28613077	28613146	-
chr17	PROCA1	28706679	28706773	28706676	28706773	-
chr17	RAB34	28715218	28715276	28715194	28715276	-
chr17	RAB34	28715031	28715214	28715027	28715214	-
chr17	FAM222B	28812208	28812435	28812157	28812435	-
chr17	FLOT2	28883176	28883231	28883107	28883231	-
chr17	PHF12	28951466	28951771	28950894	28951771	-
chr17	GIT1	29577183	29577247	29577135	29577247	-
chr17	BLMH	30291913	30292056	30291806	30292056	-
chr17	BLMH	30291310	30291508	30291179	30291508	-
chr17	COPRS	31858824	31859074	31858757	31859074	-
chr17	C17ORF75	32341862	32341952	32341800	32341952	-
chr17	RAD51D	35119699	35119869	35119531	35119869	-
chr17	NLE1	35139848	35140066	35139819	35140066	-
chr17	SLFN11	35362766	35363826	35362738	35363826	-
chr17	SLFN11	35367649	35367700	35367602	35367700	-
chr17	SLFN11	35373581	35373701	35373473	35373701	-
chr17	SLFN11	35367602	35367700	35367540	35367700	-
chr17	SLFN11	35367649	35367700	35367540	35367700	-
chr17	SLFN13	35445655	35445693	35445372	35445693	-
chr17	GAS2L2	35750154	35750318	35750153	35750318	-
chr17	HEATR9	35864877	35864890	35864757	35864890	-
chr17	HEATR9	35865218	35865396	35865214	35865396	-
chr17	HEATR9	35862994	35863125	35862950	35863125	-
chr17	HEATR9	35868654	35868891	35868566	35868891	-
chr17	RDM1	35930631	35930773	35930075	35930773	-
chr17	CCL14	35984337	35987004	35984333	35987004	-
chr17	CCL23	36013743	36013909	36013631	36013909	-
chr17	MYO19	36513428	36513505	36512873	36513505	-
chr17	MYO19	36509061	36509135	36508896	36509135	-
chr17	MYO19	36534760	36535457	36534672	36535457	-
chr17	MYO19	36534683	36534810	36534672	36534810	-
chr17	MYO19	36534760	36535457	36534683	36535457	-
chr17	SYNRG	37577446	37577613	37577379	37577613	-
chr17	SYNRG	37609367	37609472	37609278	37609472	-
chr17	NPEPPSP1	38202780	38202981	38202735	38202981	-
chr17	PCGF2	38738752	38738861	38738748	38738861	-
chr17	CWC25	38825269	38825355	38825165	38825355	-
chr17	CWC25	38810467	38810595	38810275	38810595	-
chr17	RPL23	38853358	38853428	38853301	38853428	-
chr17	PLXDC1	39152545	39152699	39152468	39152699	-
chr17	STAC2	39218068	39218173	39217866	39218173	-
chr17	ORMDL3	39924077	39924225	39924029	39924225	-
chr17	KRT222	40665003	40665181	40664921	40665181	-
chr17	SMARCE1	40642454	40642559	40642117	40642559	-
chr17	SMARCE1	40642164	40642559	40642117	40642559	-
chr17	KRT10	40818786	40819161	40818766	40819161	-
chr17	KRT23	40937345	40937646	40937127	40937646	-
chr17	KRT19	41527920	41528308	41527827	41528308	-
chr17	KRT42P	41629075	41629237	41628604	41629237	-
chr17	HAP1	41732718	41732798	41732694	41732798	-
chr17	JUP	41786587	41786765	41786502	41786765	-
chr17	NT5C3B	41836181	41836260	41836078	41836260	-
chr17	DNAJC7	41997136	41997239	41997114	41997239	-
chr17	DNAJC7	42017051	42017162	42017039	42017162	-
chr17	DNAJC7	41982254	41982601	41982245	41982601	-
chr17	DNAJC7	41982249	41982401	41982245	41982401	-
chr17	DNAJC7	42017039	42017151	42016586	42017151	-
chr17	DNAJC7	42017051	42017162	42016586	42017162	-
chr17	DNAJC7	41982254	41982601	41982249	41982601	-
chr17	ZNF385C	42027632	42028131	42027617	42028131	-
chr17	DHX58	42111745	42111893	42111724	42111893	-
chr17	KAT2A	42114953	42115035	42114891	42115035	-
chr17	KAT2A	42119244	42119436	42119053	42119436	-
chr17	RAB5C	42136340	42136484	42136264	42136484	-
chr17	KCNH4	42159734	42160435	42159730	42160435	-
chr17	GHDC	42194416	42194513	42194392	42194513	-
chr17	STAT3	42322284	42322494	42322281	42322494	-
chr17	STAT3	42323286	42323625	42323259	42323625	-
chr17	STAT3	42323572	42323625	42323452	42323625	-
chr17	PSMC3IP	42574195	42574210	42574098	42574210	-
chr17	PSMC3IP	42577212	42577302	42577079	42577302	-
chr17	PSMC3IP	42574098	42574210	42573818	42574210	-
chr17	PSMC3IP	42574195	42574210	42573818	42574210	-
chr17	RETREG3	42609085	42609386	42608659	42609386	-
chr17	PLEKHH3	42671002	42671130	42670993	42671130	-
chr17	PLEKHH3	42669942	42670376	42669917	42670376	-
chr17	EZH1	42727661	42727763	42727634	42727763	-
chr17	EZH1	42727661	42727763	42727634	42727763	-
chr17	BECN1	42824154	42824379	42824132	42824379	-
chr17	BECN1	42823747	42823879	42823704	42823879	-
chr17	AARSD1	42951800	42952135	42951799	42952135	-
chr17	AARSD1	42964442	42964498	42964401	42964498	-
chr17	PTGES3L-AARSD1	42979627	42979773	42979549	42979773	-
chr17	VAT1	43022139	43022385	43021935	43022385	-
chr17	BRCA1	43094743	43094860	43091434	43094860	-
chr17	BRCA1	43106477	43106533	43106455	43106533	-
chr17	BRCA1	43125276	43125483	43125270	43125483	-
chr17	BRCA1	43125270	43125483	43125181	43125483	-
chr17	BRCA1	43125276	43125483	43125181	43125483	-
chr17	BRCA1	43125270	43125483	43124736	43125483	-
chr17	BRCA1	43125276	43125483	43124736	43125483	-
chr17	BRCA1	43125181	43125364	43124736	43125364	-
chr17	AC060780.1	43159466	43160009	43159422	43160009	-
chr17	CCDC200	43224233	43224549	43224163	43224549	-
chr17	CCDC200	43224354	43224549	43224163	43224549	-
chr17	CCDC200	43224163	43224549	43224111	43224549	-
chr17	CCDC200	43224233	43224549	43224111	43224549	-
chr17	CCDC200	43224354	43224464	43224111	43224464	-
chr17	CCDC200	43228961	43229011	43228768	43229011	-
chr17	CCDC200	43224163	43224549	43224111	43224549	-
chr17	CCDC200	43224354	43224549	43224233	43224549	-
chr17	LINC00910	43388290	43388545	43388288	43388545	-
chr17	LINC00910	43388504	43389199	43388288	43389199	-
chr17	LINC00910	43388288	43388545	43387935	43388545	-
chr17	LINC00910	43388290	43388339	43387935	43388339	-
chr17	DUSP3	43774034	43774109	43773973	43774109	-
chr17	MPP2	43898279	43898380	43898261	43898380	-
chr17	MPP2	43907473	43907942	43907212	43907942	-
chr17	MPP2	43907212	43907942	43907209	43907942	-
chr17	MPP2	43907209	43907471	43907128	43907471	-
chr17	MPP2	43907212	43907942	43907128	43907942	-
chr17	MPP2	43898261	43898380	43898243	43898380	-
chr17	MPP2	43898279	43898380	43898243	43898380	-
chr17	MPP2	43907212	43907942	43907128	43907942	-
chr17	TMEM101	44014983	44015155	44014815	44015155	-
chr17	HDAC5	44123503	44123702	44123253	44123702	-
chr17	UBTF	44207702	44207770	44207698	44207770	-
chr17	FAM171A2	44359061	44359143	44358944	44359143	-
chr17	GFAP	44904441	44905499	44903958	44905499	-
chr17	GFAP	44910614	44910658	44910091	44910658	-
chr17	GFAP	44910225	44910658	44910091	44910658	-
chr17	GFAP	44910140	44910658	44910091	44910658	-
chr17	GFAP	44910225	44910260	44910140	44910260	-
chr17	DCAKD	45051552	45051661	45051360	45051661	-
chr17	PLCD3	45115142	45115343	45115093	45115343	-
chr17	ARHGAP27	45405027	45405106	45404923	45405106	-
chr17	ARHGAP27	45405846	45406083	45405675	45406083	-
chr17	PLEKHM1	45478100	45478147	45477899	45478147	-
chr17	PLEKHM1	45440162	45440373	45440026	45440373	-
chr17	PLEKHM1	45477899	45478147	45477804	45478147	-
chr17	PLEKHM1	45478100	45478147	45477804	45478147	-
chr17	MAPT-AS1	45895479	45895680	45894611	45895680	-
chr17	AC005670.3	47033319	47033646	47033277	47033646	-
chr17	AC005670.3	47056459	47056753	47056455	47056753	-
chr17	CDC27	47189260	47189422	47189145	47189422	-
chr17	MRPL10	47831459	47831541	47831310	47831541	-
chr17	MRPL10	47831459	47831541	47831310	47831541	-
chr17	SCRN2	47838335	47838450	47838269	47838450	-
chr17	SCRN2	47841207	47841289	47841184	47841289	-
chr17	SP2-AS1	47941346	47941410	47941335	47941410	-
chr17	CBX1	48076000	48076178	48075988	48076178	-
chr17	TTLL6	48787810	48787999	48787788	48787999	-
chr17	SNF8	48937108	48937239	48937019	48937239	-
chr17	SNF8	48936169	48936242	48936130	48936242	-
chr17	SNF8	48937019	48937239	48936854	48937239	-
chr17	GNGT2	49209352	49209400	49209206	49209400	-
chr17	GNGT2	49209242	49209400	49209206	49209400	-
chr17	GNGT2	49209352	49209400	49209242	49209400	-
chr17	PHOSPHO1	49230576	49230787	49230467	49230787	-
chr17	ZNF652	49317365	49317983	49316825	49317983	-
chr17	PHB	49414747	49414848	49414741	49414848	-
chr17	PHB	49414743	49414876	49414741	49414876	-
chr17	PHB	49414834	49414901	49414747	49414901	-
chr17	PHB	49414741	49414858	49414739	49414858	-
chr17	PHB	49414834	49414901	49414739	49414901	-
chr17	PHB	49414747	49414858	49414739	49414858	-
chr17	PHB	49414743	49414876	49414739	49414876	-
chr17	PHB	49414834	49414901	49414743	49414901	-
chr17	PHB	49414747	49414876	49414743	49414876	-
chr17	SLC35B1	49708075	49708169	49707729	49708169	-
chr17	FAM117A	49788501	49788989	49788496	49788989	-
chr17	TAC4	49847912	49848017	49847894	49848017	-
chr17	CHAD	50465293	50465439	50465282	50465439	-
chr17	CACNA1G-AS1	50559327	50559450	50559304	50559450	-
chr17	MBTD1	51192781	51193016	51192657	51193016	-
chr17	TRIM25	56891363	56892229	56891354	56892229	-
chr17	MRPS23	57849966	57850056	57849838	57850056	-
chr17	SRSF1	58005413	58005600	58005397	58005600	-
chr17	SRSF1	58006943	58007346	58006906	58007346	-
chr17	MKS1	58207084	58208001	58206464	58208001	-
chr17	RNF43	58417016	58417595	58415325	58417595	-
chr17	SUPT4H1	58352066	58352423	58352064	58352423	-
chr17	SUPT4H1	58352066	58352201	58352023	58352201	-
chr17	SUPT4H1	58352064	58352423	58352023	58352423	-
chr17	SEPTIN4	58526766	58526978	58526681	58526978	-
chr17	SEPTIN4	58526931	58526978	58526681	58526978	-
chr17	SEPTIN4	58544270	58544368	58542625	58544368	-
chr17	SEPTIN4	58526931	58526978	58526766	58526978	-
chr17	SKA2	59155130	59155260	59154955	59155260	-
chr17	SKA2	59155130	59155260	59154955	59155260	-
chr17	SKA2	59119318	59119495	59119298	59119495	-
chr17	RNFT1	59962931	59963284	59962826	59963284	-
chr17	TBC1D3P1-DHX40P1	60001669	60001744	60001516	60001744	-
chr17	WFDC21P	60085102	60085401	60085054	60085401	-
chr17	WFDC21P	60085112	60085203	60085054	60085203	-
chr17	WFDC21P	60085112	60085401	60085102	60085401	-
chr17	AC025048.2	60128992	60129090	60128955	60129090	-
chr17	AC025048.2	60135096	60135719	60135085	60135719	-
chr17	AC025048.2	60128540	60128659	60128535	60128659	-
chr17	USP32	60219669	60219787	60219627	60219787	-
chr17	TBX2-AS1	61399238	61399606	61399036	61399606	-
chr17	INTS2	61927934	61928016	61927653	61928016	-
chr17	INTS2	61927921	61927982	61927653	61927982	-
chr17	INTS2	61927934	61928016	61927921	61928016	-
chr17	TBC1D3P2	62270969	62271026	62270916	62271026	-
chr17	CYB561	63436053	63436152	63436006	63436152	-
chr17	CYB561	63438040	63438311	63438022	63438311	-
chr17	STRADA	63713459	63713527	63713405	63713527	-
chr17	STRADA	63704431	63704582	63704340	63704582	-
chr17	STRADA	63728357	63728413	63728333	63728413	-
chr17	STRADA	63728357	63728413	63728333	63728413	-
chr17	STRADA	63741740	63741986	63741453	63741986	-
chr17	STRADA	63741717	63741798	63741453	63741798	-
chr17	STRADA	63741740	63741986	63741717	63741986	-
chr17	FTSJ3	63827108	63827663	63827051	63827663	-
chr17	FTSJ3	63826566	63826698	63826546	63826698	-
chr17	SMARCD2	63842458	63842698	63842380	63842698	-
chr17	SMARCD2	63837194	63837237	63837145	63837237	-
chr17	GH2	63880775	63880936	63880771	63880936	-
chr17	ICAM2	64020522	64020634	64020405	64020634	-
chr17	ICAM2	64020522	64020634	64020405	64020634	-
chr17	POLG2	64496531	64497054	64496406	64497054	-
chr17	POLG2	64485727	64485868	64483963	64485868	-
chr17	DDX5	64505218	64505401	64505040	64505401	-
chr17	DDX5	64505285	64505451	64505040	64505451	-
chr17	DDX5	64506513	64506731	64506075	64506731	-
chr17	DDX5	64502009	64502069	64501260	64502069	-
chr17	DDX5	64505285	64505451	64505218	64505451	-
chr17	DDX5	64505438	64505596	64505285	64505596	-
chr17	HELZ	67128650	67128855	67128494	67128855	-
chr17	C17ORF58	67993043	67993552	67992900	67993552	-
chr17	AC145343.1	68101414	68101496	68100551	68101496	-
chr17	LRRC37A16P	68145525	68145626	68145488	68145626	-
chr17	WIPI1	68433467	68433575	68433463	68433575	-
chr17	WIPI1	68426074	68426175	68426057	68426175	-
chr17	ABCA10	69149987	69150452	69149983	69150452	-
chr17	ABCA10	69196285	69196483	69196245	69196483	-
chr17	ABCA5	69273958	69274128	69273942	69274128	-
chr17	CASC17	71132389	71132470	71132361	71132470	-
chr17	CASC17	71168613	71168687	71168603	71168687	-
chr17	ROCR	72030320	72030604	72030200	72030604	-
chr17	SOX9-AS1	72081372	72081401	72081359	72081401	-
chr17	LINC00511	72324539	72324651	72324431	72324651	-
chr17	LINC00511	72324021	72324150	72323742	72324150	-
chr17	LINC00511	72342124	72342578	72342105	72342578	-
chr17	LINC00511	72501756	72501856	72501611	72501856	-
chr17	LINC00511	72422784	72423235	72422746	72423235	-
chr17	LINC00511	72422784	72423235	72422746	72423235	-
chr17	LINC00511	72422784	72423235	72420699	72423235	-
chr17	LINC00511	72422746	72423079	72420699	72423079	-
chr17	LINC00511	72516789	72516954	72516675	72516954	-
chr17	SLC39A11	72947751	72947875	72947730	72947875	-
chr17	SLC39A11	72947751	72947875	72947527	72947875	-
chr17	SLC39A11	72947730	72947875	72947527	72947875	-
chr17	SLC39A11	73092610	73092712	73092494	73092712	-
chr17	SLC39A11	73092610	73092712	73092494	73092712	-
chr17	MGC16275	74212951	74213342	74212523	74213342	-
chr17	MGC16275	74212523	74213342	74212424	74213342	-
chr17	MGC16275	74212951	74213342	74212424	74213342	-
chr17	NAT9	74776308	74776367	74776266	74776367	-
chr17	NAT9	74776270	74776367	74776266	74776367	-
chr17	NAT9	74776308	74776361	74776270	74776361	-
chr17	FDXR	74864147	74864347	74863895	74864347	-
chr17	FDXR	74872865	74873031	74872768	74873031	-
chr17	FDXR	74872865	74873031	74872768	74873031	-
chr17	HID1	74963770	74963910	74963739	74963910	-
chr17	NT5C	75131044	75131749	75130964	75131749	-
chr17	JPT1	75153828	75154243	75153217	75154243	-
chr17	JPT1	75153769	75154243	75153217	75154243	-
chr17	JPT1	75153217	75154243	75152904	75154243	-
chr17	JPT1	75147555	75147653	75147519	75147653	-
chr17	MIF4GD	75271143	75271231	75270942	75271231	-
chr17	MIF4GD	75267537	75268661	75267450	75268661	-
chr17	SLC25A19	75289353	75289510	75289088	75289510	-
chr17	SLC25A19	75288501	75288591	75288387	75288591	-
chr17	SLC25A19	75288497	75288591	75288387	75288591	-
chr17	SLC25A19	75289353	75289510	75289088	75289510	-
chr17	SLC25A19	75288501	75288591	75288497	75288591	-
chr17	SLC25A19	75289353	75289510	75289009	75289510	-
chr17	GALK1	75758359	75758519	75758209	75758519	-
chr17	H3-3B	75778882	75779184	75778809	75779184	-
chr17	H3-3B	75778820	75779184	75778809	75779184	-
chr17	H3-3B	75778882	75778963	75778820	75778963	-
chr17	H3-3B	75779656	75779780	75779646	75779780	-
chr17	WBP2	75855238	75855476	75855179	75855476	-
chr17	WBP2	75846737	75846787	75846335	75846787	-
chr17	WBP2	75855179	75855335	75855123	75855335	-
chr17	TRIM47	75877873	75878581	75877850	75878581	-
chr17	AC087289.3	75909573	75910806	75909467	75910806	-
chr17	FBF1	75914829	75914932	75914746	75914932	-
chr17	ACOX1	75978964	75979177	75978790	75979177	-
chr17	EVPL	76018160	76018258	76018094	76018258	-
chr17	RNF157	76154282	76154328	76154279	76154328	-
chr17	PRPSAP1	76384380	76384521	76383845	76384521	-
chr17	UBE2O	76400221	76400297	76400146	76400297	-
chr17	RHBDF2	76501352	76501423	76500935	76501423	-
chr17	ST6GALNAC1	76626050	76626095	76626005	76626095	-
chr17	ST6GALNAC1	76626317	76626392	76626288	76626392	-
chr17	SRSF2	76736834	76737333	76736798	76737333	-
chr17	SRSF2	76735771	76736154	76735617	76736154	-
chr17	SRSF2	76736834	76737333	76736798	76737333	-
chr17	TMC6	78128658	78128782	78128611	78128782	-
chr17	TMC6	78128658	78128782	78128611	78128782	-
chr17	SCAT1	78631948	78632117	78631918	78632117	-
chr17	SCAT1	78631989	78632155	78631918	78632155	-
chr17	SCAT1	78630316	78630512	78630031	78630512	-
chr17	SCAT1	78631989	78632155	78631948	78632155	-
chr17	SCAT1	78631989	78632155	78631948	78632155	-
chr17	USP36	78797785	78798551	78796316	78798551	-
chr17	USP36	78798399	78798551	78796316	78798551	-
chr17	USP36	78836261	78836372	78836110	78836372	-
chr17	USP36	78840525	78840713	78840399	78840713	-
chr17	USP36	78840399	78840670	78840341	78840670	-
chr17	USP36	78840525	78840713	78840341	78840713	-
chr17	TIMP2	78857521	78857646	78855963	78857646	-
chr17	LGALS3BP	78976994	78977216	78976942	78977216	-
