chrom	gene	exon1Start	exon1End	exon2Start	exon2End	strand
chr16	RGS11	274213	274265	274956	275082	-
chr16	METTL26	635280	635340	635611	635774	-
chr16	METTL26	634888	634956	635280	635340	-
chr16	METTL26	635280	635340	635611	635774	-
chr16	METTL26	635280	635340	635517	635774	-
chr16	LMF1	931641	931793	933990	934145	-
chr16	RPS2	1962735	1962909	1963148	1963256	-
chr16	RPS2	1962496	1962656	1962735	1962909	-
chr16	ERVK13-1	2663083	2663407	2669410	2669561	-
chr16	ERVK13-1	2663083	2663430	2669410	2669561	-
chr16	ERVK13-1	2670863	2670974	2671023	2671231	-
chr16	ERVK13-1	2670809	2670974	2671023	2671231	-
chr16	ERVK13-1	2671344	2672570	2672706	2672859	-
chr16	ERVK13-1	2669410	2672570	2672706	2672859	-
chr16	ERVK13-1	2671594	2672570	2672706	2672859	-
chr16	ERVK13-1	2663083	2663407	2669410	2669561	-
chr16	ZSCAN10	3092048	3092316	3092541	3093004	-
chr16	ZSCAN10	3092048	3092316	3092676	3093004	-
chr16	MEFV	3251956	3252049	3254157	3254790	-
chr16	LINC01569	4248251	4248428	4251321	4252034	-
chr16	NMRAL1	4469226	4469465	4469503	4469698	-
chr16	ANKS3	4726658	4726780	4726978	4727177	-
chr16	ANKS3	4724749	4724831	4729979	4730151	-
chr16	ANKS3	4726978	4727177	4729979	4730151	-
chr16	NAGPA	5028879	5029008	5031744	5031884	-
chr16	EEF2KMT	5091793	5091895	5093483	5093564	-
chr16	TVP23A	10774951	10775547	10808536	10808606	-
chr16	TVP23A	10774951	10775096	10808536	10808606	-
chr16	TVP23A	10770271	10770331	10771669	10771798	-
chr16	LITAF	11556510	11556735	11575405	11575586	-
chr16	LITAF	11561145	11561574	11575405	11575586	-
chr16	LITAF	11575405	11575586	11584189	11584332	-
chr16	LITAF	11561145	11561574	11584189	11584332	-
chr16	TXNDC11	11703669	11703750	11721313	11721435	-
chr16	BCAR4	11821637	11821755	11828321	11828391	-
chr16	BCAR4	11821637	11821755	11828321	11828606	-
chr16	PARN	14588097	14588172	14591912	14592033	-
chr16	PARN	14558372	14558489	14578530	14578628	-
chr16	PARN	14604145	14604226	14606483	14606526	-
chr16	PKD1P6	15135648	15135755	15135973	15136131	-
chr16	CEP20	15879803	15879888	15884007	15884205	-
chr16	CEP20	15873490	15873627	15879803	15879888	-
chr16	GP2	20323380	20323389	20323815	20324256	-
chr16	GP2	20323815	20324202	20326337	20326467	-
chr16	GP2	20323380	20323389	20323815	20324061	-
chr16	ACSM2B	20564668	20564853	20575421	20575500	-
chr16	NPIPB3	21419489	21419575	21419634	21419766	-
chr16	NPIPB4	21851769	21851855	21851914	21852046	-
chr16	NPIPB4	21857579	21857658	21857658	21857756	-
chr16	EARS2	23553043	23553123	23556889	23556927	-
chr16	EARS2	23553006	23553123	23556889	23556927	-
chr16	ARHGAP17	24927683	24927732	24929612	24929660	-
chr16	CLN3	28479461	28479586	28479643	28479765	-
chr16	CLN3	28487661	28487741	28488590	28488662	-
chr16	CLN3	28479461	28479586	28479643	28479741	-
chr16	CLN3	28486346	28486490	28486577	28486650	-
chr16	CLN3	28489289	28489386	28491481	28491560	-
chr16	CLN3	28488590	28488662	28491481	28491560	-
chr16	CLN3	28489289	28489386	28491481	28491560	-
chr16	CLN3	28487661	28487741	28489289	28489386	-
chr16	CLN3	28488590	28488662	28489289	28489386	-
chr16	NPIPB12	29488022	29488091	29488408	29488510	-
chr16	NPIPB12	29499997	29500083	29500142	29500274	-
chr16	AKTIP	53501520	53501570	53502699	53503044	-
chr16	AC040168.1	56161887	56162106	56187602	56187700	-
chr16	PSME3IP1	57174619	57174688	57175538	57175590	-
chr16	PSME3IP1	57174168	57174286	57175538	57175590	-
chr16	PSME3IP1	57175538	57175590	57178501	57178852	-
chr16	PSME3IP1	57174619	57174688	57178501	57178852	-
chr16	PSME3IP1	57174168	57174286	57178501	57178852	-
chr16	PSME3IP1	57174168	57174286	57174619	57174688	-
chr16	PSME3IP1	57175538	57175590	57178805	57178852	-
chr16	PSME3IP1	57174619	57174688	57178805	57178852	-
chr16	PSME3IP1	57174168	57174286	57178805	57178852	-
chr16	CIAPIN1	57431150	57431266	57432486	57432560	-
chr16	KIFC3	57785463	57785666	57788574	57788713	-
chr16	KIFC3	57797964	57798022	57798071	57798282	-
chr16	KIFC3	57797964	57798022	57798071	57798282	-
chr16	KIFC3	57797704	57798022	57798071	57798282	-
chr16	CNOT1	58623281	58623409	58624672	58624794	-
chr16	GOT2	58722118	58722278	58723745	58723902	-
chr16	BEAN1-AS1	66471376	66471564	66473989	66474173	-
chr16	BEAN1-AS1	66471514	66471564	66473989	66474173	-
chr16	TK2	66546146	66546226	66547970	66548065	-
chr16	TK2	66546104	66546221	66547970	66548065	-
chr16	TK2	66546146	66546221	66547970	66548065	-
chr16	TK2	66536963	66537017	66541878	66541953	-
chr16	DYNC1LI2	66742437	66742668	66749196	66749313	-
chr16	TERB1	66796767	66796830	66800047	66800196	-
chr16	NAE1	66827459	66827564	66827979	66828077	-
chr16	NAE1	66827459	66827564	66827979	66828142	-
chr16	NAE1	66827459	66827564	66827934	66828077	-
chr16	ATP6V0D1	67445811	67445965	67452237	67452360	-
chr16	ATP6V0D1	67444527	67444706	67453543	67453715	-
chr16	ENKD1	67663936	67664062	67664995	67665168	-
chr16	RANBP10	67738012	67738035	67744264	67744455	-
chr16	RANBP10	67744287	67744455	67772033	67772086	-
chr16	RANBP10	67772033	67772086	67805427	67805539	-
chr16	NQO1	69713027	69713129	69714963	69715077	-
chr16	COG4	70517625	70517740	70519648	70519731	-
chr16	ZNF19	71478878	71479005	71482081	71482143	-
chr16	AP1G1	71808014	71808150	71808504	71808677	-
chr16	ZNF821	71864902	71865048	71867911	71868037	-
chr16	ZNF821	71864902	71865048	71867892	71868037	-
chr16	AC138627.1	74230833	74230886	74271720	74271818	-
chr16	RFWD3	74660931	74661451	74664623	74664745	-
chr16	BCAR1	75252234	75252398	75264350	75264601	-
chr16	KARS1	75642752	75642835	75644282	75644462	-
chr16	MAFTRR	79751213	79751276	79757650	79757715	-
chr16	AC105411.1	80160231	80160321	80491216	80491571	-
chr16	AC105411.1	80160231	80160306	80491216	80491571	-
chr16	CDYL2	80662744	80662747	80679733	80679736	-
chr16	CDYL2	80670943	80670946	80679733	80679736	-
chr16	CDYL2	80662744	80662747	80670943	80670946	-
chr16	ARLNC1	80841297	80841320	80841894	80842042	-
chr16	CMC2	80998284	80998354	81001247	81001334	-
chr16	CMC2	80998284	80998351	81001247	81001334	-
chr16	CMC2	80998284	80998473	81001247	81001334	-
chr16	ARLNC1	80841297	80841320	80841894	80842042	-
chr16	ARLNC1	80841061	80841129	80841894	80842042	-
chr16	ARLNC1	80830740	80830757	80837931	80838045	-
chr16	ARLNC1	80840899	80840964	80841061	80841129	-
chr16	ARLNC1	80840899	80840964	80841894	80842042	-
chr16	ARLNC1	80841061	80841129	80841894	80842042	-
chr16	ARLNC1	80831692	80831876	80840118	80840222	-
chr16	CMC2	80980769	80980879	80981805	80981877	-
chr16	CMC2	80978241	80978415	80980769	80980879	-
chr16	CMC2	80981805	80981877	80997313	80997429	-
chr16	CMC2	80988539	80988596	80996922	80997020	-
chr16	CMC2	80991753	80991957	80996922	80997020	-
chr16	CMC2	80988539	80988596	80991753	80991957	-
chr16	CMC2	80981805	80981877	80997313	80997429	-
chr16	GCSH	81087600	81087664	81090600	81090680	-
chr16	GCSH	81084462	81084594	81090600	81090680	-
chr16	PKD1L2	81177806	81177983	81179644	81179786	-
chr16	AC009142.1	83396595	83396728	83397345	83397492	-
chr16	TAF1C	84183696	84183778	84184850	84185060	-
chr16	MEAK7	84502720	84502862	84503957	84504147	-
chr16	LINC00917	86334903	86334994	86335677	86335872	-
chr16	LINC00917	86334903	86334994	86335677	86335853	-
chr16	FENDRR	86477885	86478132	86478700	86478756	-
chr16	FENDRR	86477885	86478132	86478700	86478756	-
chr16	MTHFSD	86552032	86552146	86552178	86552292	-
chr16	MTHFSD	86551972	86552146	86552178	86552292	-
chr16	MTHFSD	86552032	86552146	86554644	86554748	-
chr16	MTHFSD	86551972	86552146	86554644	86554748	-
chr16	MTHFSD	86552032	86552146	86554644	86554751	-
chr16	MTHFSD	86551972	86552146	86554644	86554751	-
chr16	KLHDC4	87730551	87730644	87748672	87748809	-
chr16	PABPN1L	88864852	88864940	88865021	88865128	-
chr16	FANCA	89752137	89752222	89758576	89758705	-
chr16	FANCA	89749729	89749902	89752137	89752222	-
chr17	GLOD4	778621	778661	778694	778744	-
chr17	GLOD4	780683	780738	781862	782043	-
chr17	GLOD4	778621	778661	778694	778810	-
chr17	GLOD4	778621	778661	778694	778744	-
chr17	INPP5K	1515426	1515585	1515887	1516118	-
chr17	PITPNA	1541641	1541649	1543019	1543027	-
chr17	ATP2A3	3927980	3928038	3928226	3928327	-
chr17	ATP2A3	3927980	3928038	3928239	3928327	-
chr17	DERL2	5480386	5480582	5481100	5481142	-
chr17	AIPL1	6428317	6428506	6433918	6434098	-
chr17	KIAA0753	6623508	6623571	6623606	6623688	-
chr17	KIAA0753	6623508	6623571	6623606	6624006	-
chr17	ALOX12-AS1	6880909	6881062	6926160	6926283	-
chr17	PIK3R5	8889972	8890126	8890737	8890912	-
chr17	COX10-AS1	13898608	13898732	14033939	14034416	-
chr17	PMP22	15232368	15232613	15233188	15233355	-
chr17	PMP22	15233188	15233355	15235218	15235284	-
chr17	PMP22	15232368	15232613	15235218	15235284	-
chr17	TRIM16	15658801	15658876	15677175	15677280	-
chr17	ZSWIM7	15981039	15981144	15986799	15986892	-
chr17	TOM1L2	17884633	17884768	17893660	17893810	-
chr17	TOM1L2	17882704	17882863	17884633	17884768	-
chr17	FAM106A	18523776	18523877	18528572	18528747	-
chr17	FAM106A	18523776	18523877	18527569	18527760	-
chr17	FAM106A	18521078	18521145	18527569	18527760	-
chr17	FAM106A	18521078	18521145	18523776	18523877	-
chr17	FAM106A	18542868	18542987	18542987	18543094	-
chr17	B9D1	19360319	19360388	19371548	19371633	-
chr17	LINC02693	21550995	21551116	21573225	21573735	-
chr17	LINC02693	21529021	21529110	21533391	21533510	-
chr17	RAB34	28715194	28715214	28715218	28715276	-
chr17	RAB34	28715992	28716058	28716902	28716994	-
chr17	FAM222B	28790377	28790425	28834292	28834326	-
chr17	FLOT2	28884224	28884315	28885856	28885947	-
chr17	FLOT2	28885856	28885947	28888944	28889026	-
chr17	MYO18A	29124652	29124688	29137015	29137084	-
chr17	CORO6	29617499	29617619	29618047	29618167	-
chr17	RFFL	35017522	35017606	35021370	35021781	-
chr17	RAD51D	35116858	35117037	35118500	35118619	-
chr17	RAD51D	35107365	35107447	35116858	35117037	-
chr17	RAD51D	35107365	35107447	35118500	35118619	-
chr17	RAD51D	35106987	35107122	35107365	35107447	-
chr17	RAD51D	35106987	35107122	35107365	35107447	-
chr17	RAD51D	35106987	35107122	35116858	35117037	-
chr17	RAD51D	35107365	35107447	35116858	35117037	-
chr17	RAD51D	35107365	35107447	35118500	35118619	-
chr17	SLFN13	35446716	35446753	35446839	35446932	-
chr17	RDM1	35922576	35922675	35924603	35924772	-
chr17	LHX1-DT	36909455	36909571	36927699	36927805	-
chr17	DDX52	37635550	37635604	37639453	37639568	-
chr17	SRCIN1	38568210	38568231	38574875	38574974	-
chr17	CACNB1	39185130	39185150	39185949	39186104	-
chr17	PGAP3	39684596	39684749	39685921	39686019	-
chr17	PGAP3	39674616	39674679	39684596	39684749	-
chr17	IKZF3	39791415	39791583	39792672	39792933	-
chr17	IKZF3	39777650	39777767	39792672	39792933	-
chr17	IKZF3	39792672	39792933	39829386	39829488	-
chr17	IKZF3	39788257	39788374	39791415	39791583	-
chr17	IKZF3	39777650	39777767	39791415	39791583	-
chr17	IKZF3	39777650	39777767	39788257	39788374	-
chr17	IKZF3	39788257	39788374	39792672	39792933	-
chr17	GSDMB	39906960	39906987	39908957	39909042	-
chr17	GSDMB	39906960	39906987	39908175	39908214	-
chr17	GSDMB	39906960	39906987	39909755	39909924	-
chr17	MED24	40035721	40035795	40036115	40036154	-
chr17	SMARCE1	40642454	40642559	40645795	40645847	-
chr17	SMARCE1	40645575	40645619	40645795	40645847	-
chr17	SMARCE1	40642454	40642559	40645575	40645619	-
chr17	SMARCE1	40645575	40645619	40645795	40645847	-
chr17	SMARCE1	40642454	40642559	40645575	40645619	-
chr17	KRT23	40936207	40936953	40937127	40937259	-
chr17	NT5C3B	41827425	41827626	41828789	41828952	-
chr17	NT5C3B	41828789	41828952	41830800	41830890	-
chr17	DNAJC7	42000955	42001066	42003358	42003557	-
chr17	RAB5C	42131606	42131822	42137761	42137878	-
chr17	RETREG3	42586764	42586891	42587833	42587864	-
chr17	RETREG3	42596532	42596627	42609497	42609727	-
chr17	EZH1	42722794	42722915	42727634	42727763	-
chr17	EZH1	42728824	42728952	42730827	42730918	-
chr17	EZH1	42722794	42722915	42724304	42724424	-
chr17	BECN1	42811654	42811797	42813947	42814008	-
chr17	LINC00671	42895376	42895493	42897686	42897918	-
chr17	PTGES3L-AARSD1	42971606	42971696	42979169	42979268	-
chr17	BRCA1	43119120	43119265	43121557	43121676	-
chr17	BRCA1	43106455	43106533	43115725	43115779	-
chr17	BRCA1	43110464	43110580	43112486	43112606	-
chr17	CCDC200	43223740	43223835	43223900	43224026	-
chr17	LINC00910	43381272	43381660	43387935	43388057	-
chr17	MPP2	43898261	43898380	43904429	43904493	-
chr17	MPP2	43898279	43898380	43904429	43904493	-
chr17	HDAC5	44092171	44092284	44092380	44092527	-
chr17	GPATCH8	44467096	44467114	44473724	44473759	-
chr17	EFTUD2	44868286	44868350	44868381	44868479	-
chr17	GFAP	44913727	44913823	44914027	44914088	-
chr17	AC005670.3	47035043	47035126	47054117	47054213	-
chr17	AC005670.3	47033319	47033381	47054117	47054213	-
chr17	AC005670.3	47033277	47033381	47054117	47054213	-
chr17	COPZ2	48032155	48032233	48032685	48032741	-
chr17	SKAP1	48231826	48231902	48248886	48249029	-
chr17	SNF8	48933204	48933346	48940923	48941062	-
chr17	SPOP	49636758	49636809	49675894	49676016	-
chr17	SPOP	49668026	49668078	49675894	49676016	-
chr17	SPOP	49646925	49647122	49668026	49668078	-
chr17	SPOP	49668026	49668078	49675894	49676016	-
chr17	SPOP	49636758	49636809	49668026	49668078	-
chr17	SPOP	49636758	49636809	49668026	49668078	-
chr17	TAC4	49839849	49839909	49841551	49841584	-
chr17	MKS1	58214258	58214387	58214740	58214838	-
chr17	SEPTIN4	58526681	58526978	58531479	58531551	-
chr17	SEPTIN4	58526931	58526978	58531479	58531551	-
chr17	SKA2	59119318	59119495	59131280	59131367	-
chr17	LINC01476	59451973	59452103	59502978	59503094	-
chr17	LINC01476	59434416	59434521	59451973	59452103	-
chr17	LINC01476	59433653	59433765	59449741	59449776	-
chr17	TUBD1	59886082	59886230	59890830	59891041	-
chr17	HEATR6	60073961	60074159	60075704	60075833	-
chr17	STRADA	63707246	63707418	63710490	63710614	-
chr17	STRADA	63717074	63717154	63723297	63723326	-
chr17	STRADA	63717074	63717154	63726637	63726695	-
chr17	STRADA	63714005	63714108	63726637	63726695	-
chr17	STRADA	63737395	63737436	63741167	63741253	-
chr17	STRADA	63741167	63741253	63741453	63741663	-
chr17	STRADA	63737395	63737436	63741453	63741663	-
chr17	DDX5	64504221	64504318	64504676	64504842	-
chr17	CASC17	71168613	71168687	71185595	71185655	-
chr17	CASC17	71136876	71137010	71168613	71168687	-
chr17	CASC17	71132361	71132470	71168613	71168687	-
chr17	CASC17	71132389	71132470	71168613	71168687	-
chr17	CASC17	71132361	71132470	71168603	71168687	-
chr17	CASC17	71132389	71132470	71168603	71168687	-
chr17	SOX9-AS1	72074548	72076733	72081359	72081401	-
chr17	SOX9-AS1	72084989	72085045	72114205	72114400	-
chr17	SOX9-AS1	72090726	72091104	72114205	72114400	-
chr17	LINC00511	72325792	72325946	72428235	72428298	-
chr17	LINC00511	72431127	72431224	72469574	72469656	-
chr17	LINC00511	72507173	72507278	72533309	72533371	-
chr17	LINC00511	72533309	72533371	72586653	72586825	-
chr17	LINC00511	72507173	72507278	72586653	72586825	-
chr17	LINC00511	72431127	72431224	72583043	72583138	-
chr17	LINC00511	72431127	72431224	72583043	72583138	-
chr17	LINC00511	72533309	72533371	72599088	72599144	-
chr17	LINC00511	72586653	72586825	72599088	72599144	-
chr17	LINC00511	72507173	72507278	72599088	72599144	-
chr17	CD300LF	74696194	74696217	74698368	74698481	-
chr17	NAT9	74773865	74773939	74773992	74774055	-
chr17	ATP5PD	75039871	75040041	75040091	75040163	-
chr17	SLC25A19	75288387	75288461	75288501	75288591	-
chr17	SLC25A19	75288387	75288461	75288501	75288591	-
chr17	SLC25A19	75288387	75288461	75288497	75288591	-
chr17	GRB2	75321658	75321827	75325897	75326020	-
chr17	WBP2	75847795	75847930	75848569	75848662	-
chr17	ACOX1	75960214	75960375	75973624	75973785	-
chr17	EXOC7	76090328	76090397	76091142	76091235	-
chr17	QRICH2	76291014	76294021	76301442	76301540	-
chr17	ST6GALNAC1	76626288	76626392	76626650	76626789	-
chr17	ST6GALNAC1	76637599	76637736	76641807	76641904	-
chr17	SCAT1	78627917	78628035	78628317	78628438	-
chr17	SCAT1	78618029	78618208	78621666	78621733	-
chr17	SCAT1	78630031	78630280	78630316	78630430	-
chr17	USP36	78796316	78796494	78797785	78797879	-
chr17	LGALS3BP	78977403	78977473	78979445	78979586	-
chr17	CANT1	78998147	78998286	79000099	79000270	-
chr17	CANT1	78998147	78998286	79005371	79005481	-
chr17	CANT1	79000099	79000270	79005371	79005481	-
chr17	SGSH	80214614	80214765	80215032	80215138	-
chr17	AC110285.1	81381876	81381940	81384945	81385032	-
chr17	NPLOC4	81560561	81560629	81563920	81563979	-
chr17	NPLOC4	81563412	81563568	81563920	81563979	-
chr17	NPLOC4	81560561	81560629	81563412	81563568	-
chr17	NPLOC4	81608727	81608822	81610209	81610258	-
chr17	P4HB	81855452	81855586	81859178	81859387	-
chr17	PYCR1	81934325	81934489	81934652	81934745	-
chr17	CCDC57	82107401	82107621	82108767	82108954	-
chr17	CSNK1D	82255428	82255577	82265685	82265796	-
chr17	CSNK1D	82253015	82253244	82255428	82255577	-
chr17	CYBC1	82447850	82447927	82449169	82449292	-
chr17	CYBC1	82446622	82446696	82447579	82447621	-
chr17	CYBC1	82447579	82447621	82449169	82449292	-
chr17	CYBC1	82449430	82449480	82450198	82450254	-
chr17	CYBC1	82447850	82447927	82449173	82449292	-
chr17	TLCD3A	737845	738047	740504	740600	+
chr17	PAFAH1B1	2677515	2677639	2680163	2680320	+
chr17	PAFAH1B1	2605760	2605837	2613657	2613862	+
chr17	PAFAH1B1	2638098	2638320	2665371	2665456	+
chr17	PAFAH1B1	2653853	2653951	2662780	2662834	+
chr17	PAFAH1B1	2613657	2613862	2635382	2635510	+
chr17	PAFAH1B1	2605760	2605837	2635382	2635510	+
chr17	CTNS	3640187	3640267	3654997	3655101	+
chr17	ARRB2	4715972	4716033	4716146	4716191	+
chr17	RPAIN	5426235	5426299	5428070	5428211	+
chr17	RPAIN	5425970	5426082	5426235	5426299	+
chr17	RPAIN	5425970	5426082	5426235	5426299	+
chr17	RPAIN	5426235	5426299	5428070	5428211	+
chr17	RPAIN	5425970	5426082	5428070	5428211	+
chr17	XAF1	6760405	6760601	6762154	6762240	+
chr17	XAF1	6759255	6759718	6759840	6759881	+
chr17	XAF1	6759661	6759718	6759840	6759881	+
chr17	XAF1	6758861	6758959	6759255	6759519	+
chr17	ACADVL	7220923	7221058	7221537	7221682	+
chr17	TNFSF13	7559623	7559702	7559847	7559893	+
chr17	TNFSF13	7559623	7559702	7559850	7559893	+
chr17	MPDU1	7586691	7586838	7586898	7587017	+
chr17	MPDU1	7586691	7586777	7586898	7587017	+
chr17	MPDU1	7585945	7586078	7586691	7586777	+
chr17	MAP2K4	12054888	12054991	12081355	12081530	+
chr17	MYOCD	12756413	12756557	12758084	12758213	+
chr17	COX10	14076734	14077056	14102117	14102242	+
chr17	ZNF286A	15701151	15701240	15706476	15706501	+
chr17	ZNF286A	15700047	15700168	15700207	15700366	+
chr17	TRPV2	16433573	16433698	16434889	16434969	+
chr17	SNHG29	16441073	16441130	16460892	16461245	+
chr17	SNHG29	16439326	16439414	16439659	16439703	+
chr17	SNHG29	16439326	16439393	16439659	16439703	+
chr17	PRPSAP2	18859339	18859475	18864867	18864941	+
chr17	EPN2	19249370	19249526	19276396	19276538	+
chr17	EPN2	19276396	19276538	19279861	19279980	+
chr17	EPN2	19249370	19249526	19279861	19279980	+
chr17	ALDH3A2	19664947	19665047	19671720	19671956	+
chr17	SPECC1	20124899	20124997	20204332	20205912	+
chr17	SPECC1	20296960	20297077	20306022	20306082	+
chr17	SPECC1	20017986	20018102	20067193	20067378	+
chr17	USP32P3	20418182	20418391	20419855	20420113	+
chr17	MAP2K3	21295674	21295769	21296085	21296210	+
